gt_to_pred_mean,gt_to_pred_std,gt_to_pred_max,pred_to_gt_mean,pred_to_gt_std,pred_to_gt_max,gt_boundary_length,pred_boundary_length,case_id,slice_idx
0.6180506308023557,0.6176198490818313,2.23606797749979,0.7140179764099424,0.786373611948277,4.47213595499958,195,186,case_00102,391
0.8331205394788685,0.7981722858301145,4.0,1.0261358480477538,0.914930367499221,4.47213595499958,191,154,case_00113,385
0.4117647058823529,0.5304999709203405,2.0,0.4937550274977301,0.5877854090622104,2.23606797749979,112,102,case_00134,365
0.42394745771685577,0.5659227448118822,2.0,0.5425034313931533,0.5829548596504439,2.0,41,34,case_00133,176
1.084919992689029,1.0106819584955218,4.0,1.2345094922217927,1.2589002545989325,6.324555320336759,147,136,case_00102,411
0.8951605393659278,0.721190807061954,2.23606797749979,0.9385022185018855,0.7705776126085419,3.0,59,56,case_00086,393
0.8279946055138137,0.6579843856494945,3.0,0.8875592832772172,0.6520289445069781,3.0,155,135,case_00079,421
0.9374653921894532,0.7901800079087596,4.0,1.2517434861641548,1.0701679573631517,5.0,198,155,case_00113,382
0.7521895141649746,0.7708507863265492,3.0,0.90988743591005,0.8659576385429096,3.605551275463989,90,75,case_00161,142
1.3809660178366352,1.1098746534944002,4.0,1.2045849494997707,0.9092595213779244,3.0,36,36,case_00113,441
1.0479676677332554,1.1249000537923737,4.0,1.388541599023962,1.4661957596302606,5.830951894845301,90,77,case_00079,334
0.5217391304347826,0.7615524885499589,3.0,0.5352550878355745,0.6867070023490103,3.0,124,115,case_00134,358
0.7893010219639188,0.6140064305255388,2.23606797749979,0.800923635324291,0.5944240769254413,2.23606797749979,193,181,case_00102,318
0.8504252553799544,0.8604377048644121,4.0,1.0984479043900688,1.09737095466933,5.0,185,151,case_00113,405
0.9580266952966369,0.548575292096723,2.0,0.8978755810044179,0.5522051721480794,2.0,27,32,case_00033,177
0.6237832071249111,0.6888620138644053,2.8284271247461903,0.7591336194298253,0.7609572613994928,3.1622776601683795,103,88,case_00079,339
0.7258821068440542,0.5632503982417424,2.23606797749979,0.8176979241958882,0.6230475797111465,2.8284271247461903,88,77,case_00079,452
0.6030822095305481,0.625849448350791,2.0,0.6940501604559088,0.6381091314657832,2.23606797749979,162,139,case_00079,382
0.32,0.466476151587624,1.0,0.4747546895706428,0.5549246057474978,1.4142135623730951,30,25,case_00194,171
1.2258064516129032,1.3370568887782392,4.0,0.8942370758625279,0.8271704902224035,2.8284271247461903,31,31,case_00113,319
0.5555555555555556,0.6243162044221312,2.0,0.6847990459780076,0.6811286021507827,2.8284271247461903,149,126,case_00079,362
1.2682459513747883,0.708987530167188,2.0,1.1973033905932737,0.6875424284172218,2.0,32,36,case_00075,337
0.7147319956117765,0.6370438298229364,2.23606797749979,0.6629649260048688,0.5432967738155449,1.4142135623730951,49,48,case_00102,421
0.22448979591836735,0.4172458836787933,1.0,0.3875639424934323,0.5615259850249656,2.23606797749979,58,49,case_00134,375
1.5,0.5,2.0,1.1380711874576983,0.19526214587563503,1.4142135623730951,3,4,case_00194,181
0.855623509662897,1.0554914759797884,4.123105625617661,0.7609475708248731,0.5952244348051063,2.0,15,13,case_00203,423
0.6765288943422165,0.482477818760913,1.4142135623730951,0.6936843517382836,0.489624603866653,1.4142135623730951,43,42,case_00154,314
1.1428720194581474,0.7764885422403638,2.8284271247461903,1.0990667036085637,0.7942052999309187,3.0,31,33,case_00075,336
0.557904297984273,0.7508280723911938,3.0,0.6351323161488829,0.7724033538141554,2.8284271247461903,62,56,case_00154,336
0.6735702260395515,0.7044878640495004,2.0,0.7395665143426737,0.6316544283142277,2.0,74,60,case_00161,134
2.2299997629220143,2.4072344765403573,9.0,1.7186175704008115,1.4994578516016428,6.0,99,99,case_00113,345
